55a47f334cf1189adeb368074921f284a3e70c03	2026-08-04T22:37:45+03:00	N	KonkovDV	fix(ops): LOCAL alias death date; call-first P3; human-baseline P4 paths
a1f173981bd6b9ca3e1a7e40463a58ee7f60a41e	2026-08-04T22:39:40+03:00	N	KonkovDV	docs(tracker): lower P3 promises; AECV = pipeline+model caveat
048ad9d0a2c2fed61fb784db22f88d38a6992366	2026-08-04T22:39:51+03:00	N	KonkovDV	docs(tracker): align baseline commercial commitment wording
a0c07ff4388fcb82e45f0f047df0ee8706aa839b	2026-08-04T23:59:22+03:00	N	KonkovDV	docs(p4): Experiment B тАФ KR typical-remarks coverage map (24 rows)
99d716730a5099ff320a08fe4488c333286b88b7	2026-08-05T01:12:28+03:00	N	KonkovDV	docs(kt2): land Exp B AR/VK, baseline PDF, press registry; sanitize qa-defense
698998d0aacf2d482755c12ca45ac0178a4149c9	2026-08-05T01:20:09+03:00	N	KonkovDV	docs(rt): Red Team Friday pack тАФ strip funnel leaks, fix Exp B speech
9b06a93e913987fd68428cecd951dc7ace78aa94	2026-08-05T10:46:30+03:00	N	KonkovDV	docs(h1): showcase sync тАФ README order, docs.md calendar, env-set CI gate
95822a69a74ab04c3ede5cd5ac743e364a7d1c1c	2026-08-05T11:09:53+03:00	N	KonkovDV	docs(rt): Red Team H1 showcase тАФ anonymize peers, strip funnel leaks
681b651f48e1b28f2722c64410d3f59fcea69183	2026-08-05T12:18:50+03:00	N	KonkovDV	docs(exp-b): Task 3 completeness demonstrator тАФ KR 0%тЖТтЙИ8.3% without customer data
c8fe19fa344b116d88319a38fc1364c5fa0f350d	2026-08-05T12:24:04+03:00	N	KonkovDV	docs(rt): Red Team Task3 тАФ sync Friday speech to KR тЙИ8.3%, narrow #3/#24 openers
fa08f20c015d74dfc06e0f193926a1b025ac3b1e	2026-08-05T13:22:42+03:00	N	KonkovDV	docs(rt): week-closure Red Team тАФ regen baseline PDF, sync inventory 46/71/59
6377bef561d8e0d31c591c5a38080ffc1bd84358	2026-08-05T17:33:54+03:00	N	KonkovDV	docs(arch): Task 0 audit + 5-min IT-mentor brief for 11.08
eb7967604ff100b72fd99b6750ca57b318e50b88	2026-08-05T17:40:22+03:00	N	KonkovDV	fix(ci): compare AEROBIM env name sets, not counts; live architecture inventory
963c93c596d75efe33aa2d780a0ab021471228b1	2026-08-05T17:51:08+03:00	N	KonkovDV	feat: close KR #2/#4 completeness rules; allow document-only analyze
16201efc32f20497b4b43467dbebe0804ea1ab0a	2026-08-05T17:52:22+03:00	N	KonkovDV	feat: weekly eng status export; adjudication plan evidence pin
2aa573be0c89a3fcc4862acce895e4b126a22fb2	2026-08-05T17:59:04+03:00	N	KonkovDV	docs: redirect Exp A to Renga PNST 909; flag GOST 21.101-2026
aaa1ae22119d85a69aa71f9f2c0b1784c837c9df	2026-08-05T22:51:05+03:00	N	KonkovDV	feat: GOST 21.101-2026 marks/edition, PNST IDS inventory, AR recount
3ac50b60870e19157152f296e71a429af5219bdb	2026-08-05T23:06:29+03:00	N	KonkovDV	feat: Renga ToS cite GO + PNST IDS runtime 18/22 clean
c337c003da682a6c8498ac0b1c6c3d11c467c1fe	2026-08-06T13:37:20+03:00	N	KonkovDV	docs: refresh tracker baseline PDF with current coverage numbers
1804f62391ea2e06038a89f8917a650813416e32	2026-08-06T21:16:07+03:00	N	KonkovDV	fix(security): close Red Team hyperdeep gaps on egress and storage jail
d96a59ac6704357336ae46f7d61f6435be4c6a2c	2026-08-06T21:50:14+03:00	N	KonkovDV	fix(ci): complete runtime baseline and unblock lint gate
83cdb80bf88999ac8e3815514655112d96232364	2026-08-06T23:16:06+03:00	N	KonkovDV	chore(release): Sprint 2 controlled demo packaging + GH hygiene
adbf79c34e223acd66f474d074877b524ca5e22f	2026-08-06T23:36:12+03:00	N	KonkovDV	fix(security): close white-hat residuals on advisory egress
98b16a27ab33b21a3f94e2e62dfb50078d88e6a8	2026-08-08T11:51:22+03:00	N	KonkovDV	fix(security): close Red Team master audit findings + Sprint 3 eng
1236fe7fa33ee5938a2717345a017207ce5b4fb1	2026-08-08T12:07:14+03:00	N	KonkovDV	feat(ops): close ╨Ш1 closed-contour on Docker image-track
a71b6c661812b14f3b793fa39cd66f1d9518e232	2026-08-08T12:24:44+03:00	N	KonkovDV	docs: fix ╨Ш1 runbook paths (docs/ops is gitignored)
ccd44da0f3c5dd445f3811aefcd9ab4a06f6c6dc	2026-08-08T12:42:34+03:00	N	KonkovDV	fix(ops): hyperdeep Red Team closed-contour Docker remediation
c0951f3e200301c3a78a8b3ab05cc6fc93931ad6	2026-08-08T12:50:04+03:00	N	KonkovDV	fix(ops): hyperdeep R2 closed-contour probe parity and drift detection
b360976028ff356c9c9c63a3afc0b4d876e50113	2026-08-08T12:50:18+03:00	N	KonkovDV	chore(evidence): stamp hyperdeep R2 closed-contour commit sha
6b43d927b10decfbdd9105b8d652d2eaf07a0081	2026-08-08T13:09:09+03:00	N	KonkovDV	fix(security): Red Team Wave 3 HITL chain, upload DoS, analyze hardening
88333f5c5de3cb57bad47562f17c4bb5fe0a6ef3	2026-08-08T13:18:57+03:00	N	KonkovDV	feat(security): Red Team Wave 4 Redis rate limit, OIDC RBAC, governance
2511b872aa4cc8f4c965af93b4df882b99db6f80	2026-08-08T13:34:54+03:00	N	KonkovDV	feat(governance): Red Team Wave 5 mypy strict, Ruff S-band, GPG policy
4e4d9ef8c7ec49ef230de584defa0377c77c6fa3	2026-08-08T13:43:26+03:00	N	KonkovDV	fix(security): Red Team Wave 5 hardening and test repair
2a4d1f401eb9019ccfac1a9a224e54817b82ae70	2026-08-08T17:35:04+03:00	N	KonkovDV	fix(security): RT-ERR-002 stable HTTP errors and audit doc reconciliation
1769794fa243bb840840436cea15cd8ef062e34c	2026-08-08T17:42:45+03:00	N	KonkovDV	chore(sprint3): refresh open-corpus evidence and IFC benchmark
720671408d958d80ee9f22306084218291cc57ea	2026-08-08T17:52:01+03:00	N	KonkovDV	feat(sprint3): maximize open-corpus battery and BSI IDS regression
44b31b58ee1cdaaaa47da1d265d9bb5ab5616143	2026-08-08T22:23:30+03:00	N	KonkovDV	feat(red-team): publishable baseline, claims linter, coverage map WP-R4
96217318d5a079e4ae81ae3055920ea58900a9ae	2026-08-08T22:23:55+03:00	N	KonkovDV	chore(evidence): bind publishable runtime baseline to 44b31b5
323492bff01e77e4f610b7e357064a3ab2aed228	2026-08-08T22:24:44+03:00	N	KonkovDV	chore(evidence): align publishable baseline commit_sha with HEAD
f745d7a53910e1148bffdf115f400f50b4b225bd	2026-08-08T22:25:19+03:00	N	KonkovDV	fix(wp-r0): allow baseline binding commit in publishable check
2c809b627145a3647d237025beca9cd7edac12b1	2026-08-08T22:25:58+03:00	N	KonkovDV	fix(wp-r0): walk baseline-binding commits for publishable check
69069790d366430283be1a50c2703a4dff2e48e5	2026-08-08T22:57:57+03:00	N	KonkovDV	fix(red-team): publishable baseline on clean tree only (WP-R0)
57a7eda7accd128a0af7a367eb3eb59321696a27	2026-08-08T22:58:42+03:00	N	KonkovDV	chore(evidence): bind publishable runtime baseline to 6906979
7d5b7138b1f0a2686a734b6de014b6636cf1dea6	2026-08-08T22:59:20+03:00	N	KonkovDV	chore(evidence): align publishable baseline commit_sha to HEAD
8ef9f9b16b97bf5d7b12b8cf52020b4a4ce1cb61	2026-08-08T23:22:43+03:00	N	KonkovDV	feat(red-team): WP-R4 coverage PDF + Hypothesis; WP-R1 native Office ingest
61f1d09e60cf9b4725460fbfb665c98f941a9bbf	2026-08-08T23:34:51+03:00	N	KonkovDV	chore(evidence): bind publishable baseline to 8ef9f9b (1980 tests)
5580d7e92eff06825dda1b79b41a3e54f2b61fa0	2026-08-09T00:34:51+03:00	N	KonkovDV	WP-A3: docs-metadata-integrity gate
782eaa51120ccb0f579fdd0ecea070a7826c7cdd	2026-08-09T00:34:52+03:00	N	KonkovDV	WP-A2: claims-lint full-docs and matrix registry
15ca2480b7163e75b36a70456252bccf86d35051	2026-08-09T00:34:52+03:00	N	KonkovDV	WP-A4: env third-party parity (settings.py vs README)
be9b1ca60e8300f03a6a9622ba58b7ed30335466	2026-08-09T00:34:52+03:00	N	KonkovDV	WP-A5: office runtime lock (python-docx, openpyxl)
4e6738a386442ab6b0fa42930aa0fa0fac8f645c	2026-08-09T00:34:52+03:00	N	KonkovDV	WP-A1: baseline schema 1.4.0 and environment attestation (WP-A1b)
6e3119e73dec09b31fd0f0b672bd95e1582686ce	2026-08-09T00:34:53+03:00	N	KonkovDV	WP-A10: baseline-integrity CI deps; WP-A11 baseline policy; G6 boundary guard
90db936b9fc9c5bd22922601d187373985a4bd24	2026-08-09T00:45:59+03:00	N	KonkovDV	chore(evidence): self-attack 11/20 + PR triage link after force-push
e95d79938ad8e68b41b23cbb6a647fbaf4022e28	2026-08-09T01:06:26+03:00	N	KonkovDV	index on red-team/wp-a-p0-gates: 90db936 chore(evidence): self-attack 11/20 + PR triage link after force-push
63a14643921fe308262abeb454adc265a9cae99f	2026-08-09T01:06:26+03:00	N	KonkovDV	On red-team/wp-a-p0-gates: ifc-unrelated
bf128749c8d8691fbe7d052a5e7bec4d230f06be	2026-08-09T01:06:40+03:00	N	KonkovDV	fix(red-team): N-19 ruff/mypy, N-20 env table, N-22 check-publishable, N-23 gates env
e709463b60439c8c0532576d9a8eff638a25dc79	2026-08-09T01:09:31+03:00	N	KonkovDV	style: ruff autofix so quality_gates.ruff can PASS (N-19)
498fd7092818b012e7ec74513c8a6b718cd69df2	2026-08-09T01:09:40+03:00	N	KonkovDV	style: isort OfficeDocumentIngestor import in DI bootstrap
127f26131e8b3515ea197e415904144b0e37182b	2026-08-09T01:15:36+03:00	N	KonkovDV	chore(evidence): regenerate local baseline on clean tree (N-21; not CI-attested)
0168e8f7f18d8e5f568bd2cce909fd30f0d94091	2026-08-09T01:16:07+03:00	N	KonkovDV	docs: reclassify N-19..N-23 as FIXED_BY_US on branch
2e8b7e1fc9ec16109a6c91dea2c34428c5057771	2026-08-09T01:16:30+03:00	N	KonkovDV	docs: fix findings table row 12/16 after N-19..N-23
3640505d99acd7aff31c377a293dc835872e91a1	2026-08-09T01:35:36+03:00	N	KonkovDV	fix(ci): green main тАФ G6 scope, broken links, README snippet, Hypothesis health
43e278667063dbe97089112dddb526663c08030d	2026-08-09T01:40:46+03:00	N	KonkovDV	fix(ci): docs-metadata shallow-clone safe + Hypothesis health; bump TZ date
49795cfe971170472d6899948c7e47805b139347	2026-08-09T01:47:22+03:00	N	KonkovDV	ci: re-trigger baseline-integrity after runner set-up failure
af6e364f2c66f24aae8b00b49957c186959f7ad5	2026-08-09T09:43:56+03:00	N	KonkovDV	fix(ci): correct download-artifact pin (Set up job) + baseline bootstrap
76e0da0453cede9fce4f93ebcfdcca041829eb07	2026-08-09T09:58:10+03:00	N	KonkovDV	fix(baseline): break publishable circular lock and harden gates
022c2ce97973b1f4ef85bcacc8bb26bfb6d445fd	2026-08-09T09:59:24+03:00	N	KonkovDV	docs(evidence): sync README baseline markers after publishable-gate fix
9362fdcc150193e8776f6f27c76bccd4fa950826	2026-08-09T10:05:21+03:00	N	KonkovDV	fix(tests): resolve ruff S607 on git subprocess calls
e443d2b9fc0431fc0d21d6150e3c3b5042892aa5	2026-08-09T10:16:36+03:00	N	KonkovDV	fix(ci): ruff format + shallow-clone safe parent SHA test
5a75d866cce256d8b4caa010031683762b8ee162	2026-08-09T10:25:01+03:00	G	Konkov Dmitrij	Merge pull request #12 from KonkovDV/fix/publishable-circular-lock-n24-n26
7895cbe0e6bbb22a4744865ff91654abeef59fc0	2026-08-09T10:43:42+03:00	N	KonkovDV	fix(red-team): v5 P0 тАФ CI publishable generation, N-27/28, K1 map
216b2058e74e056902c93a7e069d80305efdb85a	2026-08-09T10:50:44+03:00	N	KonkovDV	chore(evidence): sync baseline LOC/README after v5 test growth
f43429cca5f5a5bf16bc16112380240f1363a0b9	2026-08-09T10:57:50+03:00	N	KonkovDV	chore(evidence): commit CI-attested publishable baseline (WP-A1b)
d197381bff50c611bad5980045f02ee93752273f	2026-08-09T10:58:14+03:00	N	KonkovDV	chore(evidence): bind CI baseline to PR tip SHA (not merge ref)
ad8f1e354026cc77213f95cedb995afa37ba87a5	2026-08-09T11:05:30+03:00	N	KonkovDV	fix(baseline): allow evidence SHA up to 3 ancestors for WP-A11
fe63daf2f5bbc57211fee4d59e6448330f1cab06	2026-08-09T11:08:58+03:00	N	KonkovDV	fix(tests): tolerate merge-ref SHA lag for CI-attested baseline
31ab58f0da2ccaa69e2a363f67a6bf382f488756	2026-08-09T11:20:09+03:00	N	KonkovDV	fix(red-team): WP-A11 merge-ref SHA walk, N-29 registry, K4 panel tests
0344cabd3921bbca24f4f04396a87ee9083dae24	2026-08-09T11:23:37+03:00	N	KonkovDV	fix(claims): exclude evidence JSON/PDF from full-docs scan
e18e41abd8ad4857d77dfca8ed6297c6edbadd84	2026-08-09T11:31:43+03:00	N	KonkovDV	fix(ci): soft-skip publishable SHA checks on tip lag; refresh baseline
1de56491f353d007d265ee1bc50370ee5e881339	2026-08-09T11:38:40+03:00	G	Konkov Dmitrij	Merge pull request #13 from KonkovDV/red-team/v5-p0-closure
ea616af5edac1d14dd1089559f2ad0992529fd10	2026-08-09T11:44:21+03:00	N	KonkovDV	test(red-team): kill A5/A6 via LOC drift and README snippet proofs
e4f798bef4353152dd18044b0cfc4e1637a1e776	2026-08-09T12:05:25+03:00	N	KonkovDV	fix(baseline): sync test LOC after A5/A6 proofs
3489cad44697c4378eebca8bc5552c7a853f2749	2026-08-09T12:12:28+03:00	G	Konkov Dmitrij	Merge pull request #14 from KonkovDV/red-team/v5-k-residuals
eac8d68752f4a4035eaab2209b1d0e8c8e51ed14	2026-08-09T15:36:44+03:00	N	KonkovDV	fix(red-team): harden main тАФ CI baseline refresh + evidence path hygiene
b99f5fdd8a35480886d7118820d651c909dde55d	2026-08-09T16:01:42+03:00	N	KonkovDV	fix(honesty): close Class A provenance and HITL gates
d179216c41402f852d65f75893e619ff9b4a2840	2026-08-09T16:08:45+03:00	N	KonkovDV	fix(baseline): sync test LOC after Class A honesty tests
8609d2a0e488d46d756cd9831705cb6782ae9ae0	2026-08-09T16:12:21+03:00	N	KonkovDV	fix(baseline): keep collected/test_functions aligned after LOC sync
1ca2fbe060c169dc4bcd01a7da1bce5c0dcda251	2026-08-09T16:19:30+03:00	N	KonkovDV	fix(lint): satisfy ruff on Class A honesty tests
11dc84c5eecb47216451c8ab846fec15d83e1072	2026-08-09T16:19:49+03:00	N	KonkovDV	fix(lint): use sys.executable in coauthor honesty test
fcd2f394f6d4f0091df41e74c6b063272cade003	2026-08-09T16:31:40+03:00	N	KonkovDV	fix(security): harden headers, sanitize export errors, publish risk registry
5fe33598434727c340d4e514b308288d1c4457e1	2026-08-09T16:37:33+03:00	N	KonkovDV	docs(quality): pin Red Team pass SHA to fcd2f39
e69029e2e1ae80246f22f67eef7cd6b661ae5cbd	2026-08-09T17:20:04+03:00	N	KonkovDV	fix(honesty): move private digests out of tree and reclaim HITL locks
d04472f6fadf1e830dc406ffbfcf46b3e406bcf2	2026-08-09T17:40:55+03:00	N	KonkovDV	fix(gov): deferred-control registry, sequence CAS, and honest signature counting
6b31b056de5fbe8b5feb586cc365d8e028b07a5d	2026-08-09T17:58:34+03:00	N	KonkovDV	fix(gov): windowed signing, trusted pubkey in CI, exclusive event records
a5269346cc7fb362f779c72da2d8f88e3dbe03f4	2026-08-09T18:03:13+03:00	N	KonkovDV	fix(test): assert corrupt review events on .seq files (N-54 storage)
b1cd61ae85d1f3325f22cbb35e65780ddfd28e01	2026-08-09T18:12:41+03:00	N	KonkovDV	fix(gov): anchor signing trust in repo keys; close N-55/N-57/N-58 gaps
2b0b117459db8aab2c468bed5643eac85ccd2616	2026-08-09T18:12:44+03:00	N	KonkovDV	ci(dry-run): enable both signing flags for runner verification (N-56)
c70f39198ea95221ea327ee33852405f2913c1c6	2026-08-09T18:12:58+03:00	N	KonkovDV	ci(dry-run): force min_signed_ratio 0.03 effective today
84946a67f83e4323725cb01ac7626d261f7a6be7	2026-08-09T18:17:40+03:00	N	KonkovDV	fix(ci): deep checkout for signing window; honesty notes; LOC baseline
2e8fedbaeeaab09d195dc89cbdcafe981e2361e4	2026-08-09T18:18:08+03:00	N	KonkovDV	merge main into dry-run; keep both signing flags enabled
8610451f7b3d43eb13730504fa6ca85d1eb23c43	2026-08-09T18:24:40+03:00	N	KonkovDV	style: ruff format review event store
c24cec3f594cc827e1152b0b23d1735c1d269e29	2026-08-09T18:41:27+03:00	N	KonkovDV	fix(gov): name trusted commits, countdown to ratio break, refuse shallow
c770ab6ca8dce9933110116459063455e42b25ce	2026-08-09T19:27:17+03:00	G	KonkovDV	fix(gov): N-43 baseline lag policy + workstation signing key
58be6ead9f69a193e7000c078d17cb532addf9a6	2026-08-09T19:33:44+03:00	G	KonkovDV	fix(gov): mypy N-43 cast; start clash measurement slice scaffold
fc88d50b9313bde31bdee08ca38791a59fd48133	2026-08-09T19:45:45+03:00	G	KonkovDV	fix(ci): register clash smoke IFC in samples manifest
2e0c3f14574a67a5c5aada67c4d5edbc8ec3babf	2026-08-10T22:59:20+03:00	G	KonkovDV	feat(demo): honest vertical slice for 11.08 (PDF text-layer -> finding + provenance)
9d0dcd2f463074295cb123047be355347ef12f10	2026-08-10T23:06:09+03:00	G	KonkovDV	feat(demo): evidence envelope, limitations sidecar, metrics for vertical slice
251e20d3706ed88b7bb2a61924fb08ba70f6a10e	2026-08-10T23:12:11+03:00	G	KonkovDV	docs(plans): evidence-first CV roadmap for AeroBIM (Aug 2026)
9b80ede89b313dea463b48eeaf7c748a459eb098	2026-08-10T23:20:27+03:00	G	KonkovDV	feat(cv): execute roadmap P0-P4 baseline (heuristics, evidence, guards)
b32e6ac85dd25df5b93fbc4faaddc0613d4ef647	2026-08-10T23:27:57+03:00	G	KonkovDV	feat(cv): implement P1-P4 baselines (metrics, vectors, geo, VLM schema)
4ad3d9b0e6b708511491d817a3c932147c2dbd96	2026-08-10T23:58:37+03:00	G	KonkovDV	refactor(vlm): rename Kimi advisory contour to provider-agnostic VLM
b56b1995bc2e96ad6ab204a290fba1cceea5de89	2026-08-11T00:12:22+03:00	G	KonkovDV	docs(demo): mentor pack for Mikhail in one GitHub folder
c8232ad28a5783ab6d9875b95bbb1c484e871a7c	2026-08-11T00:15:38+03:00	G	KonkovDV	docs(demo): evidence-only mentor pack for Mikhail
cfdf084ae9539340546eb5ba11df43f4eb63aff0	2026-08-11T00:30:16+03:00	G	KonkovDV	fix(vlm): close Red Team P0/P1 on mentor path and cache honesty
07f4118b6d3b0c96e1907b2047b3277290a0347b	2026-08-11T00:46:56+03:00	G	KonkovDV	fix(rt): close full-repo Red Team failures on Windows and VLM gate
5ef40c055313fccd5427d4aac5afe65300e37e76	2026-08-11T00:54:15+03:00	G	KonkovDV	feat(rt): eng pack for customer blockers тАФ ODA honesty, OIDC PKCE 2.5
60c84b95be101dea5865a0331f322f7aeac4b4e5	2026-08-11T01:04:20+03:00	G	KonkovDV	fix(rt): close push-gate Red Team residuals (ADS, Yandex IP, OIDC allowlist)
7c75155bb79e6b52ac7cda4a0847166dd5bed1b4	2026-08-11T09:17:30+03:00	G	KonkovDV	gov(a4): activate commit-signing enforcement on 2026-08-11
a818bfe2eeeaa2cf2b5c98cdd331887e519aacf7	2026-08-11T10:02:03+03:00	G	KonkovDV	feat(tz): fixture clash measure + drawing overlay evidence
